UniqueCASEID,WGTCDTR_D,VEHNO,VEHNO,FUELCAP1,FUELCAP2,FUELGT2,FUELLOC1,FUELLOC2,FUELTNK1,FUELTNK2,FUELTYP1,FUELTYP2,ORIGAVTW,PSU,RATWGT,STRATIF,WHEELBAS
40J78,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,182,78,186.15,J,355
40K41,6000 lbs & Under,2,2,5,0,0,6,0,1,0,1,0,144,41,19.108,K,295
40K49,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,162,49,27.945,K,285
40K5,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,106,5,178.986,K,273
40K75,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,158,75,81.383,K,287
40K75,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,152,75,81.383,K,262
40K75,6000 lbs & Under,3,3,7,0,0,6,0,1,0,1,0,147,75,81.383,K,262
41B74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,74,10.014,B,266
41B9,6000 lbs & Under,1,1,4,0,0,1,0,2,0,1,0,146,9,20.58,B,274
41C47,6000 lbs & Under,1,1,3,0,0,4,0,2,0,1,0,148,47,504.111,C,262
41D13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,142,13,64.523,D,254
41D13,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,150,13,64.523,D,273
41D48,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,160,48,941.65,D,291
41D48,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,156,48,941.65,D,276
4.10E+80,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,149,79,167.251,E,269
4.10E+80,Passenger Vehicle,3,3,2,0,0,4,0,1,0,1,0,147,79,167.251,E,260
4.10E+09,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,166,8,564.951,E,282
4.10E+09,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,162,8,564.951,E,303
41F2,Passenger Vehicle,1,1,3,0,0,8,0,1,0,1,0,146,2,2720.686,F,264
41F2,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,153,2,2720.686,F,274
41F41,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,154,41,2039.466,F,257
41F43,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,43,158.076,F,272
41F43,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,160,43,158.076,F,291
41F45,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,147,45,595.377,F,258
41F45,6000 lbs & Under,2,2,2,0,0,4,0,2,0,1,0,147,45,595.377,F,241
41F75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,75,667.218,F,266
41F75,Passenger Vehicle,3,3,3,0,0,4,0,2,0,1,0,155,75,667.218,F,277
41F82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,82,84.233,F,272
41F82,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,159,82,84.233,F,333
41H12,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,12,1450.109,H,263
41H12,6001-10000 Lbs,2,2,2,0,0,1,0,1,0,1,0,174,12,1450.109,H,351
41H4,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,4,677.12,H,273
41H4,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,166,4,677.12,H,282
41H76,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,147,76,48.124,H,247
41H76,6001-10000 Lbs,2,2,4,2,0,5,1,1,1,1,1,155,76,48.124,H,394
41J11,6001-10000 Lbs,1,1,2,0,0,4,0,2,0,1,0,163,11,44.606,J,303
41K50,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,50,12.464,K,276
41K72,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,156,72,13.048,K,281
41K78,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,148,78,275.06,K,319
42A48,6000 lbs & Under,1,1,5,0,0,6,0,1,0,1,0,148,48,164.354,A,278
42A48,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,144,48,164.354,A,244
42A48,6000 lbs & Under,3,3,2,0,0,5,0,1,0,1,0,149,48,164.354,A,284
42A48,Passenger Vehicle,4,4,2,0,0,4,0,1,0,1,0,155,48,164.354,A,279
42A78,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,149,78,170.96,A,262
42B45,6000 lbs & Under,1,1,5,0,0,6,0,1,0,1,0,141,45,16.952,B,295
42B45,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,144,45,16.952,B,243
42B6,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,150,6,50.97,B,266
42C41,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,145,41,55.933,C,253
42C41,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,150,41,55.933,C,265
42C72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,152,72,11.605,C,262
42C9,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,150,9,41.941,C,263
42D13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,146,13,64.523,D,264
42D13,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,142,13,64.523,D,260
42D47,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,153,47,5153.351,D,275
42D47,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,154,47,5153.351,D,267
4.20E+06,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,151,5,231.391,E,272
42F4,6001-10000 Lbs,1,1,2,0,0,5,0,1,0,1,0,157,4,144.177,F,294
42F4,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,144,4,144.177,F,260
42F43,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,160,43,158.076,F,290
42F43,6000 lbs & Under,2,2,2,0,0,1,0,2,0,1,0,151,43,158.076,F,269
42F8,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,8,1122.807,F,270
42H73,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,152,73,1033.493,H,267
42H75,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,149,75,4812.139,H,283
42H75,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,148,75,4812.139,H,258
42H76,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,150,76,48.124,H,271
42H82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,144,82,265.714,H,252
42H82,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,147,82,265.714,H,318
42J49,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,152,49,9.46,J,275
42J49,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,165,49,9.46,J,352
42J74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,150,74,9.625,J,267
42K11,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,11,40.273,K,273
42K11,6000 lbs & Under,2,2,4,0,0,4,0,2,0,1,0,162,11,40.273,K,288
42K12,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,153,12,27.456,K,281
42K12,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,160,12,27.456,K,334
42K50,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,150,50,12.464,K,261
42K50,Passenger Vehicle,2,2,2,0,0,2,0,1,0,1,0,154,50,12.464,K,257
42K81,Passenger Vehicle,1,1,2,0,0,1,0,1,0,1,0,155,81,19.45,K,257
43A11,6000 lbs & Under,1,1,2,0,0,1,0,2,0,1,0,139,11,41.87,A,255
43A11,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,142,11,41.87,A,272
43A74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,74,8.38,A,264
43B45,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,146,45,16.952,B,318
43B73,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,155,73,22.278,B,302
43B78,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,142,78,112.114,B,275
43C48,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,162,48,437.6,C,298
43C48,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,145,48,437.6,C,264
43C9,Passenger Vehicle,1,1,4,0,0,4,0,2,0,1,0,155,9,41.941,C,272
43D47,6001-10000 Lbs,1,1,4,2,0,5,1,1,1,1,1,170,47,377.447,D,338
43D47,6000 lbs & Under,2,2,4,0,0,4,0,2,0,1,0,168,47,377.447,D,300
4.30E+09,Passenger Vehicle,1,1,6,0,0,4,0,1,0,1,0,157,8,495.733,E,277
4.30E+82,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,169,81,490.629,E,270
4.30E+83,6001-10000 Lbs,1,1,2,0,0,5,0,2,0,1,0,167,82,59.772,E,330
43F13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,142,13,270.124,F,263
43F13,Passenger Vehicle,2,2,3,0,0,1,0,1,0,1,0,157,13,270.124,F,247
43F2,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,2,219.317,F,262
43F2,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,155,2,219.317,F,270
43F3,6001-10000 Lbs,1,1,3,0,0,1,0,1,0,1,0,155,3,222.164,F,254
43F43,Passenger Vehicle,2,2,3,0,0,3,0,2,0,1,0,158,43,158.076,F,285
43F5,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,165,5,459.876,F,353
43F6,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,6,253.592,F,262
43F72,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,72,438.272,F,264
43G4,6000 lbs & Under,1,1,4,0,0,4,0,1,0,1,0,160,4,595.044,G,287
43G4,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,160,4,595.044,G,298
43H79,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,152,79,979.808,H,262
43J41,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,154,41,24.471,J,262
43J75,6000 lbs & Under,1,1,2,0,0,4,0,2,0,1,0,154,75,32.357,J,262
43K12,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,140,12,27.456,K,272
43K12,6001-10000 Lbs,2,2,4,0,0,5,0,1,0,1,0,166,12,27.456,K,334
43K49,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,151,49,15.446,K,263
43K50,6001-10000 Lbs,1,1,2,0,0,1,0,1,0,1,0,173,50,12.464,K,338
43K76,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,76,119.713,K,273
44B42,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,149,42,7.578,B,283
44D50,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,149,50,181.624,D,273
44D50,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,151,50,181.624,D,263
44D9,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,151,9,428.743,D,256
4.40E+13,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,162,12,180.013,E,303
4.40E+13,6001-10000 Lbs,2,2,2,0,0,5,0,2,0,1,0,167,12,180.013,E,295
4.40E+09,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,8,495.733,E,264
44F11,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,143,11,792.374,F,260
44F2,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,157,2,219.317,F,279
44F2,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,151,2,219.317,F,272
44F2,6000 lbs & Under,3,3,2,0,0,4,0,1,0,1,0,153,2,219.317,F,262
44F76,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,147,76,1345.318,F,262
44G43,6000 lbs & Under,1,1,3,0,0,4,0,2,0,1,0,148,43,441.405,G,262
44G43,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,147,43,441.405,G,260
44G45,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,146,45,4445.406,G,247
44G5,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,153,5,652.392,G,275
44G82,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,157,82,125.925,G,276
44G82,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,145,82,125.925,G,264
44G82,Passenger Vehicle,3,3,3,0,0,1,0,1,0,1,0,156,82,125.925,G,281
44H13,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,13,875.296,H,276
44H4,6000 lbs & Under,2,2,2,0,0,1,0,1,0,1,0,151,4,902.111,H,269
44H4,6001-10000 Lbs,3,3,4,0,0,5,0,1,0,1,0,165,4,902.111,H,353
44J73,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,147,73,19.639,J,285
44J73,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,162,73,19.639,J,303
44J74,6001-10000 Lbs,1,1,3,0,0,1,0,2,0,1,0,155,74,8.055,J,254
44K48,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,144,48,227.912,K,310
44K49,Passenger Vehicle,1,1,3,0,0,6,0,2,0,1,0,150,49,15.446,K,251
44K75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,75,32.67,K,245
44K75,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,154,75,32.67,K,285
44K79,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,145,79,6.608,K,271
44K79,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,151,79,6.608,K,267
44K79,Passenger Vehicle,3,3,2,0,0,4,0,2,0,1,0,147,79,6.608,K,260
44K81,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,143,81,19.45,K,260
45B13,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,148,13,85.643,B,270
45C2,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,152,2,46.394,C,270
45C2,6000 lbs & Under,2,2,2,0,0,4,0,1,0,1,0,154,2,46.394,C,270
4.50E+05,6000 lbs & Under,1,1,2,0,0,1,0,1,0,1,0,153,4,72.162,E,263
4.50E+05,6001-10000 Lbs,2,2,2,0,0,5,0,1,0,1,0,157,4,72.162,E,295
4.50E+76,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,148,75,1448.595,E,320
4.50E+76,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,152,75,1448.595,E,270
4.50E+77,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,157,76,118.161,E,287
4.50E+77,6001-10000 Lbs,2,2,4,2,0,5,1,1,1,1,1,172,76,118.161,E,351
45G11,Passenger Vehicle,1,1,3,0,0,6,0,2,0,1,0,147,11,7333.15,G,262
45G12,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,12,561.489,G,260
45G12,6000 lbs & Under,2,2,6,0,0,5,0,2,0,1,0,160,12,561.489,G,285
45G42,Passenger Vehicle,2,2,3,0,0,1,0,2,0,1,0,162,42,1987.147,G,278
45G47,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,153,47,786.786,G,275
45G47,6000 lbs & Under,2,2,2,0,0,1,0,2,0,1,0,151,47,786.786,G,269
45G8,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,147,8,1397.687,G,267
45H43,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,168,43,710.202,H,305
45J50,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,142,50,7.773,J,272
45J50,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,152,50,7.773,J,270
45J78,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,147,78,149.516,J,260
45K45,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,139,45,29.43,K,275
45K72,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,153,72,13.048,K,281
45K74,Passenger Vehicle,1,1,7,0,0,4,0,1,0,1,0,157,74,9.057,K,288
45K74,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,155,74,9.057,K,269
46B12,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,156,12,25.574,B,275
46B12,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,166,12,25.574,B,305
46B45,6001-10000 Lbs,1,1,2,0,0,1,0,1,0,1,0,160,45,16.241,B,324
46B45,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,143,45,16.241,B,260
46B78,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,1,0,167,78,238.316,B,365
46C41,6000 lbs & Under,1,1,3,0,0,6,0,2,0,1,0,155,41,23.404,C,289
46C41,Passenger Vehicle,2,2,7,0,0,6,0,2,0,1,0,152,41,23.404,C,283
46D9,Passenger Vehicle,1,1,1,0,0,1,0,1,0,1,0,159,9,42.444,D,285
46D9,6000 lbs & Under,3,3,2,0,0,5,0,1,0,1,0,149,9,42.444,D,284
4.60E+12,6000 lbs & Under,1,1,3,0,0,4,0,2,0,1,0,156,11,255.592,E,286
4.60E+73,6000 lbs & Under,1,1,2,0,0,5,0,1,0,1,0,156,72,76.779,E,262
4.60E+73,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,157,72,76.779,E,287
4.60E+09,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,150,8,221.875,E,262
46F13,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,13,135.062,F,272
46F6,Passenger Vehicle,1,1,3,0,0,6,0,2,0,1,0,144,6,217.501,F,250
46F74,6000 lbs & Under,1,1,4,0,0,4,0,2,0,1,0,162,74,174.314,F,307
46F74,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,167,74,174.314,F,304
46G4,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,149,4,522.277,G,269
46G73,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,145,73,2480.25,G,264
46G76,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,158,76,1604.441,G,272
46G79,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,158,79,281.942,G,287
46G79,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,144,79,281.942,G,237
46G81,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,155,81,1562.364,G,274
46H5,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,146,5,1201.338,H,264
46K48,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,144,48,227.912,K,250
46K82,6001-10000 Lbs,1,1,2,0,0,1,0,1,0,1,0,173,82,3.259,K,318
46K82,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,148,82,3.259,K,262
47A76,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,154,76,283.417,A,272
47B48,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,143,48,164.354,B,263
47B79,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,154,79,6.807,B,272
47C43,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,154,43,39.096,C,257
47C43,6000 lbs & Under,2,2,2,0,0,5,0,2,0,1,0,158,43,39.096,C,287
47C47,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,167,47,352.524,C,326
47D73,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,173,73,44.11,D,407
4.70E+13,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,12,96.108,E,272
4.70E+13,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,158,12,96.108,E,285
4.70E+03,6000 lbs & Under,1,1,2,0,0,4,0,1,0,1,0,154,2,297.668,E,262
4.70E+03,6000 lbs & Under,2,2,4,0,0,5,0,1,0,1,0,139,2,297.668,E,275
4.70E+10,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,150,9,121.386,E,251
47F8,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,141,8,440.963,F,240
47G11,Passenger Vehicle,1,1,2,0,0,5,0,2,0,1,0,147,11,1100.255,G,253
47G13,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,167,13,199.158,G,338
47G41,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,146,41,2887.007,G,246
47G41,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,151,41,2887.007,G,272
47G41,Passenger Vehicle,3,3,4,0,0,5,0,1,0,1,0,147,41,2887.007,G,262
47G72,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,149,72,215.409,G,262
47G72,Passenger Vehicle,2,2,1,0,0,1,0,1,0,1,0,150,72,215.409,G,277
47G82,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,152,82,178.888,G,283
47H4,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,159,4,791.793,H,305
47H5,6000 lbs & Under,2,2,4,0,0,4,0,1,0,1,0,155,5,1201.338,H,285
47H74,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,146,74,475.89,H,254
47J78,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,139,78,232.077,J,275
47J81,Passenger Vehicle,1,1,3,0,0,6,0,1,0,1,0,146,81,14.598,J,265
47K45,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,145,45,21.147,K,264
47K49,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,161,49,10.29,K,334
47K49,Passenger Vehicle,2,2,3,0,0,6,0,1,0,1,0,155,49,10.29,K,287
47K50,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,155,50,15.135,K,289
47K75,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,146,75,32.67,K,263
47K75,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,146,75,32.67,K,262
48B81,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,154,81,16.439,B,267
48B81,Passenger Vehicle,2,2,3,0,0,6,0,2,0,1,0,150,81,16.439,B,261
48C47,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,155,47,148.234,C,274
48C47,6001-10000 Lbs,2,2,4,0,0,5,0,2,0,1,0,170,47,148.234,C,302
48D43,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,147,43,50.838,D,319
48D43,Passenger Vehicle,2,2,2,0,0,4,0,2,0,1,0,145,43,50.838,D,255
48D48,Passenger Vehicle,1,1,3,0,0,1,0,1,0,1,0,150,48,2342.586,D,272
48D48,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,149,48,2342.586,D,259
4.80E+73,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,155,72,60.852,E,272
4.80E+73,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,151,72,60.852,E,273
4.80E+74,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,145,73,113.271,E,264
48F12,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,141,12,326.611,F,263
48F2,Passenger Vehicle,2,2,2,0,0,1,0,1,0,1,0,154,2,423.393,F,257
48F4,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,142,4,165.79,F,240
48F4,6001-10000 Lbs,2,2,2,0,0,5,0,1,0,1,0,158,4,165.79,F,328
48F9,Passenger Vehicle,1,1,2,0,0,1,0,2,0,1,0,158,9,317.809,F,287
48F9,Passenger Vehicle,2,2,3,0,0,5,0,2,0,1,0,150,9,317.809,F,271
48G8,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,156,8,625.562,G,274
48H13,6001-10000 Lbs,1,1,4,0,0,5,0,1,0,2,0,174,13,437.648,H,438
48H13,Passenger Vehicle,2,2,3,0,0,4,0,2,0,1,0,158,13,437.648,H,287
48H75,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,147,75,7432.946,H,260
48H82,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,135,82,497.441,H,236
48J41,6000 lbs & Under,1,1,3,0,0,4,0,1,0,1,0,150,41,15.603,J,248
48J78,6000 lbs & Under,1,1,4,0,0,4,0,2,0,1,0,162,78,167.279,J,307
48J79,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,147,79,7.532,J,260
48K11,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,156,11,94.635,K,269
48K11,Passenger Vehicle,2,2,6,0,0,5,0,2,0,1,0,160,11,94.635,K,305
48K42,Passenger Vehicle,1,1,3,0,0,5,0,1,0,1,0,155,42,8.271,K,287
48K49,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,150,49,10.29,K,272
48K50,Passenger Vehicle,1,1,3,0,0,4,0,1,0,1,0,157,50,9.63,K,285
48K50,6000 lbs & Under,2,2,4,0,0,5,0,2,0,1,0,162,50,9.63,K,303
49A42,6000 lbs & Under,1,1,2,0,0,5,0,2,0,1,0,151,42,4.439,A,268
49A42,6000 lbs & Under,2,2,3,0,0,5,0,1,0,1,0,149,42,4.439,A,258
49C45,6000 lbs & Under,1,1,4,0,0,5,0,1,0,1,0,150,45,15.225,C,310
49D41,6000 lbs & Under,1,1,3,0,0,5,0,1,0,1,0,149,41,249.935,D,270
49D41,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,152,41,249.935,D,274
49D47,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,151,47,1515.346,D,272
49D47,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,150,47,1515.346,D,270
4.90E+04,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,147,3,47.386,E,262
4.90E+73,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,148,72,60.852,E,261
4.90E+74,Passenger Vehicle,1,1,2,0,0,5,0,1,0,1,0,145,73,84.079,E,256
4.90E+09,Passenger Vehicle,2,2,6,0,0,4,0,1,0,1,0,151,8,192.54,E,259
49F43,Passenger Vehicle,1,1,2,0,0,4,0,1,0,1,0,151,43,350.949,F,272
49F43,6000 lbs & Under,2,2,2,0,0,4,0,2,0,1,0,159,43,350.949,F,290
49F5,6000 lbs & Under,1,1,4,0,0,5,0,2,0,1,0,162,5,293.911,F,288
49F82,Passenger Vehicle,2,2,2,0,0,4,0,1,0,1,0,142,82,185.116,F,238
49G12,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,166,12,299.776,G,365
49G4,6000 lbs & Under,1,1,3,0,0,6,0,1,0,1,0,155,4,684.242,G,289
49G4,6000 lbs & Under,2,2,2,0,0,5,0,1,0,1,0,161,4,684.242,G,303
49G9,Passenger Vehicle,1,1,3,0,0,6,0,2,0,1,0,145,9,534.264,G,264
49J2,Passenger Vehicle,1,1,4,0,0,4,0,1,0,1,0,145,2,25.039,J,250
49J2,Passenger Vehicle,2,2,3,0,0,4,0,1,0,1,0,157,2,25.039,J,279
49J78,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,172,78,73.268,J,357
49K11,6000 lbs & Under,1,1,2,0,0,4,0,2,0,1,0,158,11,31.545,K,287
49K11,Passenger Vehicle,2,2,2,0,0,5,0,1,0,1,0,151,11,31.545,K,281
49K48,Passenger Vehicle,1,1,2,0,0,4,0,2,0,1,0,156,48,195.215,K,277
49K49,Passenger Vehicle,1,1,3,0,0,4,0,2,0,1,0,151,49,10.29,K,264
49K50,6001-10000 Lbs,1,1,4,0,0,5,0,2,0,1,0,173,50,9.63,K,348
49K50,6001-10000 Lbs,2,2,2,4,0,1,5,1,1,1,1,164,50,9.63,K,338
